System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:51:44:828,181999469925,22.691264,  800,   2.282,  71.953,  19.987,   0.760,  19.079,   5.300, 54,0,47,  200
01:51:44:928,182248863175,22.791252,  800,   0.946,  72.047,  20.013,   0.002,  19.080,   5.300, 53,0,47,  200
01:51:45:023,182487950361,22.887109, 2500,   0.992,  72.142,  20.040,   0.013,  19.081,   5.300, 54,0,47,  200
01:51:45:126,182744766075,22.990073,  800,   2.887,  72.440,  20.122,   0.339,  19.116,   5.310, 53,0,47,  200
01:51:45:224,182986970050,23.087179,  800,   1.219,  72.558,  20.155,   0.106,  19.126,   5.313, 53,0,47,  200
01:51:45:324,183238167188,23.187890,  800,   0.973,  72.656,  20.182,   0.007,  19.127,   5.313, 54,0,47,  200
01:51:45:428,183496032288,23.291275,  800,   0.923,  72.752,  20.209,   0.004,  19.127,   5.313, 53,0,47,  200
01:51:45:524,183735677488,23.387355,  800,   1.001,  72.848,  20.235,   0.018,  19.129,   5.314, 53,0,47,  200
01:51:45:628,183994823913,23.491254,  800,   1.187,  72.971,  20.270,   0.059,  19.135,   5.315, 53,0,47,  200
01:51:45:728,184244239500,23.591251,  800,   1.171,  73.088,  20.302,   0.100,  19.145,   5.318, 53,0,47,  200
01:51:45:828,184493675113,23.691256,  800,   1.002,  73.188,  20.330,   0.029,  19.148,   5.319, 53,0,47,  200
01:51:45:928,184743082550,23.791250,  800,   0.927,  73.281,  20.356,   0.004,  19.148,   5.319, 53,0,47,  200
01:51:46:028,184992340857,23.891185, 2500,   1.184,  73.399,  20.389,   0.133,  19.162,   5.323, 54,0,47,  200
01:51:46:128,185241729613,23.991171,  800,   2.672,  73.667,  20.463,   0.275,  19.189,   5.330, 53,0,47,  200
01:51:46:228,185491369200,24.091258,  800,   1.151,  73.782,  20.495,   0.099,  19.199,   5.333, 53,0,47,  200
01:51:46:324,185732613463,24.187979,  800,   0.875,  73.866,  20.518,   0.001,  19.199,   5.333, 53,0,47,  200
01:51:46:427,185988003000,24.290372,  800,   0.878,  73.956,  20.543,   0.002,  19.199,   5.333, 52,0,47,  200
01:51:46:524,186230243013,24.387492,  800,   0.912,  74.045,  20.568,   0.010,  19.200,   5.333, 53,0,47,  200
01:51:46:628,186489051100,24.491255,  800,   1.119,  74.161,  20.600,   0.052,  19.206,   5.335, 53,0,47,  200
01:51:46:728,186738467775,24.591253,  800,   1.137,  74.275,  20.632,   0.099,  19.216,   5.338, 53,0,47,  200
01:51:46:823,186976767851,24.686794, 2500,   2.143,  74.479,  20.689,   0.574,  19.271,   5.353, 54,0,47,  200
01:51:46:928,187237312038,24.791252,  800,   1.342,  74.620,  20.728,   0.238,  19.295,   5.360, 53,0,47,  200
01:51:47:026,187482427941,24.889526, 2500,   1.032,  74.721,  20.756,   0.052,  19.300,   5.361, 54,0,47,  200
01:51:47:123,187725221963,24.986868,  800,   2.975,  75.011,  20.836,   0.470,  19.346,   5.374, 53,0,47,  200
01:51:47:223,187973093660,25.086247, 2800,   6.951,  75.701,  21.028,   4.693,  19.813,   5.503, 57,0,47,  200
01:51:47:323,188222852288,25.186381,  800,   6.574,  76.360,  21.211,   3.856,  20.199,   5.611, 54,0,47,  200
01:51:47:425,188478224350,25.288767,  800,   1.211,  76.484,  21.245,   0.083,  20.207,   5.613, 53,0,47,  200
01:51:47:528,188733617663,25.391160,  800,   1.389,  76.626,  21.285,   0.176,  20.225,   5.618, 53,0,47,  200
01:51:47:628,188983303763,25.491266,  800,   1.802,  76.806,  21.335,   0.303,  20.256,   5.627, 53,0,47,  200
01:51:47:725,189226596360,25.588809, 2500,   1.910,  76.993,  21.387,   0.395,  20.294,   5.637, 53,0,47,  200
01:51:47:825,189475846113,25.688739,  800,   1.254,  77.118,  21.422,   0.131,  20.307,   5.641, 53,0,47,  200
01:51:47:928,189731571825,25.791266,  800,   1.852,  77.308,  21.474,   0.336,  20.342,   5.650, 54,0,47,  200
01:51:48:024,189970845125,25.887197,  800,   1.799,  77.480,  21.522,   0.340,  20.374,   5.660, 54,0,47,  200
